FILE NAME,REQUIRED BINS,EXTRA BINS,TIME TAKEN(ms)
N4C1W2_L.BPP,316,0,7.986783981323242
N4C1W2_M.BPP,330,0,21.940946578979492
N4C1W2_N.BPP,311,0,8.94021987915039
N4C1W2_O.BPP,319,0,8.010625839233398
N4C1W2_P.BPP,317,0,7.944583892822266
N4C1W2_Q.BPP,319,0,20.943164825439453
N4C1W2_R.BPP,319,0,25.92921257019043
N4C1W2_S.BPP,313,1,7.978677749633789
N4C1W2_T.BPP,323,0,19.946575164794922
N4C1W4_A.BPP,368,0,11.003971099853516
N4C1W4_B.BPP,349,0,9.973526000976562
N4C1W4_C.BPP,365,0,12.964487075805664
N4C1W4_D.BPP,359,0,10.970115661621094
N4C1W4_E.BPP,373,0,21.9423770904541
N4C1W4_F.BPP,369,0,11.968612670898438
N4C1W4_G.BPP,362,0,10.01429557800293
N4C1W4_H.BPP,359,0,9.972333908081055
N4C1W4_I.BPP,359,0,18.949270248413086
N4C1W4_J.BPP,368,0,12.96544075012207
N4C1W4_K.BPP,371,0,11.93547248840332
N4C1W4_L.BPP,355,0,9.974956512451172
N4C1W4_M.BPP,360,0,10.968208312988281
N4C1W4_N.BPP,363,0,9.972572326660156
N4C1W4_O.BPP,351,0,11.967897415161133
N4C1W4_P.BPP,363,0,9.973526000976562
N4C1W4_Q.BPP,359,0,9.97304916381836
N4C1W4_R.BPP,370,0,8.975982666015625
N4C1W4_S.BPP,359,0,8.966207504272461
N4C1W4_T.BPP,355,0,15.957355499267578
N4C2W1_A.BPP,210,0,13.994932174682617
N4C2W1_B.BPP,213,0,4.022359848022461
N4C2W1_C.BPP,213,0,11.967182159423828
N4C2W1_D.BPP,201,1,4.997491836547852
N4C2W1_E.BPP,216,1,4.992961883544922
N4C2W1_F.BPP,203,0,11.966228485107422
N4C2W1_G.BPP,212,1,14.960050582885742
N4C2W1_H.BPP,215,0,5.012273788452148
N4C2W1_I.BPP,210,1,8.974552154541016
N4C2W1_J.BPP,203,1,13.962268829345703
N4C2W1_K.BPP,211,1,8.968830108642578
N4C2W1_L.BPP,210,1,11.967182159423828
N4C2W1_M.BPP,218,1,13.962030410766602
N4C2W1_N.BPP,210,0,4.987001419067383
N4C2W1_O.BPP,212,0,8.974075317382812
N4C2W1_P.BPP,213,1,16.952991485595703
N4C2W1_Q.BPP,210,0,6.980419158935547
N4C2W1_R.BPP,213,1,6.978273391723633
N4C2W1_S.BPP,210,0,11.965751647949219
N4C2W1_T.BPP,212,0,13.962030410766602
N4C2W2_A.BPP,253,0,5.9833526611328125
N4C2W2_B.BPP,254,0,10.968446731567383
N4C2W2_C.BPP,249,0,12.965202331542969
N4C2W2_D.BPP,258,0,5.984067916870117
N4C2W2_E.BPP,257,0,5.983591079711914
N4C2W2_F.BPP,272,0,16.951799392700195
N4C2W2_G.BPP,252,0,4.985332489013672
N4C2W2_H.BPP,255,0,6.979227066040039
N4C2W2_I.BPP,262,0,13.961076736450195
N4C2W2_J.BPP,256,0,6.98089599609375
N4C2W2_K.BPP,259,0,5.982160568237305
N4C2W2_L.BPP,263,0,5.944252014160156
N4C2W2_M.BPP,261,0,7.978677749633789
N4C2W2_N.BPP,265,1,12.963533401489258
N4C2W2_O.BPP,253,0,5.984067916870117
N4C2W2_P.BPP,266,0,6.981372833251953
N4C2W2_Q.BPP,258,1,5.983829498291016
N4C2W2_R.BPP,256,0,5.984067916870117
N4C2W2_S.BPP,273,0,6.981134414672852
N4C2W2_T.BPP,256,0,7.024526596069336
N4C2W4_A.BPP,293,0,7.984638214111328
N4C2W4_B.BPP,281,0,5.995273590087891
N4C2W4_C.BPP,295,0,7.973432540893555
N4C2W4_D.BPP,295,0,7.011175155639648
N4C2W4_E.BPP,287,0,7.939577102661133
N4C2W4_F.BPP,304,0,9.972572326660156
N4C2W4_G.BPP,291,0,9.971380233764648
N4C2W4_H.BPP,296,0,7.978916168212891
N4C2W4_I.BPP,287,0,6.955623626708984
N4C2W4_J.BPP,300,0,6.9828033447265625
N4C2W4_K.BPP,289,0,5.982398986816406
N4C2W4_L.BPP,297,0,10.995149612426758
N4C2W4_M.BPP,287,0,9.93037223815918
N4C2W4_N.BPP,299,0,7.978200912475586
N4C2W4_O.BPP,293,0,7.979869842529297
N4C2W4_P.BPP,301,0,7.978677749633789
N4C2W4_Q.BPP,293,0,13.951778411865234
N4C2W4_R.BPP,300,0,9.973287582397461
N4C2W4_S.BPP,293,0,16.953706741333008
N4C2W4_T.BPP,287,0,9.951353073120117
N4C3W1_A.BPP,164,0,5.023956298828125
N4C3W1_B.BPP,165,0,3.9708614349365234
N4C3W1_C.BPP,166,0,5.984783172607422
N4C3W1_D.BPP,158,0,4.986763000488281
N4C3W1_E.BPP,165,0,5.982160568237305
N4C3W1_F.BPP,164,0,4.98652458190918
N4C3W1_G.BPP,169,0,4.98652458190918
N4C3W1_H.BPP,170,0,9.974002838134766
N4C3W1_I.BPP,168,1,7.9402923583984375
N4C3W1_J.BPP,169,0,4.996061325073242
N4C3W1_K.BPP,164,0,8.975028991699219
N4C3W1_L.BPP,163,0,4.986763000488281
N4C3W1_M.BPP,167,0,9.973526000976562
N4C3W1_N.BPP,176,0,4.953861236572266
N4C3W1_O.BPP,169,0,4.982471466064453
N4C3W1_P.BPP,167,0,4.986286163330078
N4C3W1_Q.BPP,176,0,4.987478256225586
N4C3W1_R.BPP,168,1,5.984067916870117
N4C3W1_S.BPP,168,0,5.983114242553711
N4C3W1_T.BPP,173,0,5.990266799926758
N4C3W2_A.BPP,206,3,5.984067916870117
N4C3W2_B.BPP,205,2,5.984783172607422
N4C3W2_C.BPP,204,3,6.009578704833984
N4C3W2_D.BPP,204,3,5.950927734375
N4C3W2_E.BPP,203,3,5.97691535949707
N4C3W2_F.BPP,211,2,13.954639434814453
N4C3W2_G.BPP,203,2,5.950689315795898
N4C3W2_H.BPP,203,2,4.987955093383789
N4C3W2_I.BPP,200,2,5.032539367675781
N4C3W2_J.BPP,206,2,5.027055740356445
N4C3W2_K.BPP,207,3,9.970903396606445
N4C3W2_L.BPP,204,3,9.97161865234375
N4C3W2_M.BPP,200,2,7.977485656738281
N4C3W2_N.BPP,201,3,13.959884643554688
N4C3W2_O.BPP,211,2,13.964414596557617
N4C3W2_P.BPP,204,2,6.950139999389648
N4C3W2_Q.BPP,202,3,7.014989852905273
N4C3W2_R.BPP,197,3,5.98907470703125
N4C3W2_S.BPP,199,3,12.963533401489258
N4C3W2_T.BPP,198,3,4.986763000488281
N4C3W4_A.BPP,220,4,6.021738052368164
N4C3W4_B.BPP,219,4,5.019903182983398
N4C3W4_C.BPP,222,4,4.985570907592773
N4C3W4_D.BPP,219,4,4.99725341796875
N4C3W4_E.BPP,222,3,6.93821907043457
N4C3W4_F.BPP,227,5,5.981206893920898
N4C3W4_G.BPP,226,4,6.025075912475586
N4C3W4_H.BPP,223,4,4.984617233276367
N4C3W4_I.BPP,228,4,5.982637405395508
N4C3W4_J.BPP,217,4,5.98454475402832
N4C3W4_K.BPP,218,3,5.983114242553711
N4C3W4_L.BPP,222,3,6.93964958190918
N4C3W4_M.BPP,220,4,6.024599075317383
N4C3W4_N.BPP,229,4,5.983829498291016
N4C3W4_O.BPP,230,4,5.943059921264648
N4C3W4_P.BPP,223,4,5.981206893920898
N4C3W4_Q.BPP,226,4,5.983114242553711
N4C3W4_R.BPP,219,5,10.01739501953125
N4C3W4_S.BPP,220,4,13.962030410766602
N4C3W4_T.BPP,220,4,7.944583892822266
